"name","rank","firstplace","prob","odds"
"Day, Jason",1,1676,0.1676,0.201345506967804
"McIlroy, Rory",1,1085,0.1085,0.121704991587213
"Spieth, Jordan",1,1075,0.1075,0.120448179271709
"Johnson, Dustin",1,756,0.0756,0.0817827780181739
"Watson, Bubba",1,646,0.0646,0.0690613641223006
"Scott, Adam",1,614,0.0614,0.0654165778819518
"Fowler, Rickie",1,563,0.0563,0.059658789869662
"Stenson, Henrik",1,500,0.05,0.0526315789473684
"Rose, Justin",1,308,0.0308,0.0317787866281469
"Matsuyama, Hideki",1,251,0.0251,0.0257462303826033
"Reed, Patrick",1,222,0.0222,0.022704029453876
"Casey, Paul",1,210,0.021,0.0214504596527068
"Garcia, Sergio",1,180,0.018,0.0183299389002037
"Mickelson, Phil",1,179,0.0179,0.0182262498727217
"Kuchar, Matt",1,175,0.0175,0.0178117048346056
"Schwartzel, Charl",1,166,0.0166,0.016880211511084
"Oosthuizen, Louis",1,166,0.0166,0.016880211511084
"Grace, Branden",1,158,0.0158,0.016053647632595
"Snedeker, Brandt",1,150,0.015,0.0152284263959391
"Willett, Danny",1,148,0.0148,0.0150223304912708
"Koepka, Brooks",1,134,0.0134,0.0135819987837016
"Cabrera Bello, Rafa",1,132,0.0132,0.0133765707336846
"Walker, Jimmy",1,117,0.0117,0.0118385105737124
"Holmes, J.B.",1,115,0.0115,0.0116337885685382
"Horschel, Billy",1,103,0.0103,0.010407194099222
"Moore, Ryan",1,101,0.0101,0.0102030508132135
"Kaymer, Martin",1,98,0.0098,0.00989699050696829
"Johnson, Zach",1,89,0.0089,0.00897992129956614
"Haas, Bill",1,88,0.0088,0.00887812752219532
"Berger, Daniel",1,81,0.0081,0.00816614578082468
"Kirk, Chris",1,80,0.008,0.00806451612903226
"Hoffman, Charley",1,76,0.0076,0.00765820233776703
"Kisner, Kevin",1,74,0.0074,0.0074551682450131
"Na, Kevin",1,73,0.0073,0.00735368187770726
"Leishman, Marc",1,72,0.0072,0.0072522159548751
"Simpson, Webb",1,70,0.007,0.00704934541792548
"Dufner, Jason",1,70,0.007,0.00704934541792548
"Lowry, Shane",1,65,0.0065,0.00654252642174132
"Grillo, Emiliano",1,61,0.0061,0.0061374383740819
"An, Byeong Hun",1,55,0.0055,0.00553041729512318
"Knox, Russell",1,53,0.0053,0.00532823967025234
"Bradley, Keegan",1,50,0.005,0.0050251256281407
"Donaldson, Jamie",1,50,0.005,0.0050251256281407
"Piercy, Scott",1,50,0.005,0.0050251256281407
"Thomas, Justin",1,48,0.0048,0.00482315112540193
"McDowell, Graeme",1,47,0.0047,0.00472219431327238
"Kaufman, Smylie",1,46,0.0046,0.00462125778581475
"Kjeldsen, Soren",1,46,0.0046,0.00462125778581475
"Lee, Danny",1,45,0.0045,0.00452034153691612
"Sullivan, Andy",1,43,0.0043,0.00431856985035653
"Wood, Chris",1,38,0.0038,0.00381449508130897
"Taylor, Vaughn",1,38,0.0038,0.00381449508130897
"Lingmerth, David",1,36,0.0036,0.00361300682456845
"Streb, Robert",1,35,0.0035,0.00351229302558956
"English, Harris",1,34,0.0034,0.0034115994380895
"Streelman, Kevin",1,32,0.0032,0.00321027287319422
"Wiesberger, Bernd",1,31,0.0031,0.00310963988363928
"Els, Ernie",1,31,0.0031,0.00310963988363928
"Herman, Jim",1,29,0.0029,0.00290843445993381
"Singh, Vijay",1,29,0.0029,0.00290843445993381
"DeChambeau, Bryson",1,28,0.0028,0.00280786201363819
"Jaidee, Thongchai",1,28,0.0028,0.00280786201363819
"Gomez, Fabian",1,28,0.0028,0.00280786201363819
"Fitzpatrick, Matthew",1,26,0.0026,0.00260677762181672
"Mahan, Hunter",1,26,0.0026,0.00260677762181672
"Lahiri, Anirban",1,25,0.0025,0.0025062656641604
"Poulter, Ian",1,19,0.0019,0.00190361687205691
"Aphibarnrat, Kiradech",1,18,0.0018,0.00180324584251653
"Smith, Cameron",1,13,0.0013,0.00130169219985982
"Westwood, Lee",1,12,0.0012,0.00120144173007609
"Cabrera, Angel",1,11,0.0011,0.00110121133246571
"Merritt, Troy",1,11,0.0011,0.00110121133246571
"Love III, Davis",1,9,9e-04,0.000900810729656691
"Dubuisson, Victor",1,7,7e-04,0.000700490343240268
"Langer, Bernhard",1,4,4e-04,0.00040016006402561
"Immelman, Trevor",1,2,2e-04,0.0002000400080016
"Bowditch, Steven",1,1,1e-04,0.0001000100010001
"Day, Jason",2,1063,0.1063,0.118943717131028
"Spieth, Jordan",2,794,0.0794,0.0862480990658266
"McIlroy, Rory",2,772,0.0772,0.0836584308625921
"Johnson, Dustin",2,638,0.0638,0.0681478316599017
"Scott, Adam",2,534,0.0534,0.0564124234100993
"Watson, Bubba",2,520,0.052,0.0548523206751055
"Stenson, Henrik",2,472,0.0472,0.0495382031905961
"Fowler, Rickie",2,470,0.047,0.0493179433368311
"Rose, Justin",2,319,0.0319,0.0329511414110113
"Matsuyama, Hideki",2,279,0.0279,0.0287007509515482
"Casey, Paul",2,240,0.024,0.0245901639344262
"Garcia, Sergio",2,239,0.0239,0.0244851961889151
"Schwartzel, Charl",2,238,0.0238,0.024380249948781
"Mickelson, Phil",2,235,0.0235,0.0240655401945725
"Kuchar, Matt",2,215,0.0215,0.0219724067450179
"Grace, Branden",2,210,0.021,0.0214504596527068
"Reed, Patrick",2,206,0.0206,0.0210332856851133
"Oosthuizen, Louis",2,201,0.0201,0.0205122971731809
"Koepka, Brooks",2,170,0.017,0.017293997965412
"Cabrera Bello, Rafa",2,164,0.0164,0.0166734444896299
"Holmes, J.B.",2,161,0.0161,0.0163634515702815
"Willett, Danny",2,152,0.0152,0.0154346060113729
"Snedeker, Brandt",2,143,0.0143,0.0145074566298062
"Horschel, Billy",2,134,0.0134,0.0135819987837016
"Johnson, Zach",2,131,0.0131,0.013273887931908
"Moore, Ryan",2,128,0.0128,0.0129659643435981
"Kirk, Chris",2,124,0.0124,0.012555690562981
"Kaymer, Martin",2,124,0.0124,0.012555690562981
"Hoffman, Charley",2,119,0.0119,0.0120433154539014
"Kisner, Kevin",2,116,0.0116,0.0117361392148928
"Haas, Bill",2,115,0.0115,0.0116337885685382
"Leishman, Marc",2,114,0.0114,0.0115314586283633
"Walker, Jimmy",2,113,0.0113,0.0114291493880854
"Na, Kevin",2,105,0.0105,0.010611419909045
"Dufner, Jason",2,100,0.01,0.0101010101010101
"Berger, Daniel",2,95,0.0095,0.00959111559818273
"Grillo, Emiliano",2,88,0.0088,0.00887812752219532
"Lowry, Shane",2,85,0.0085,0.00857286938981341
"Knox, Russell",2,76,0.0076,0.00765820233776703
"Donaldson, Jamie",2,73,0.0073,0.00735368187770726
"Simpson, Webb",2,69,0.0069,0.00694794079146108
"An, Byeong Hun",2,67,0.0067,0.00674519279170442
"Kjeldsen, Soren",2,64,0.0064,0.00644122383252818
"Sullivan, Andy",2,62,0.0062,0.00623867981485208
"Lingmerth, David",2,62,0.0062,0.00623867981485208
"Kaufman, Smylie",2,61,0.0061,0.0061374383740819
"Bradley, Keegan",2,60,0.006,0.00603621730382294
"Wood, Chris",2,60,0.006,0.00603621730382294
"Streelman, Kevin",2,59,0.0059,0.00593501659792777
"Aphibarnrat, Kiradech",2,57,0.0057,0.00573267625465151
"Lee, Danny",2,56,0.0056,0.00563153660498793
"Thomas, Justin",2,56,0.0056,0.00563153660498793
"Wiesberger, Bernd",2,53,0.0053,0.00532823967025234
"Jaidee, Thongchai",2,53,0.0053,0.00532823967025234
"Fitzpatrick, Matthew",2,53,0.0053,0.00532823967025234
"Streb, Robert",2,49,0.0049,0.00492412822831876
"Singh, Vijay",2,49,0.0049,0.00492412822831876
"Piercy, Scott",2,48,0.0048,0.00482315112540193
"McDowell, Graeme",2,47,0.0047,0.00472219431327238
"English, Harris",2,45,0.0045,0.00452034153691612
"Els, Ernie",2,41,0.0041,0.00411687920473943
"Lahiri, Anirban",2,39,0.0039,0.00391526955124987
"Poulter, Ian",2,38,0.0038,0.00381449508130897
"Taylor, Vaughn",2,37,0.0037,0.00371374084111211
"Herman, Jim",2,36,0.0036,0.00361300682456845
"Merritt, Troy",2,29,0.0029,0.00290843445993381
"Gomez, Fabian",2,27,0.0027,0.00270730973628798
"DeChambeau, Bryson",2,26,0.0026,0.00260677762181672
"Dubuisson, Victor",2,24,0.0024,0.00240577385725742
"Mahan, Hunter",2,22,0.0022,0.00220485067147725
"Cabrera, Angel",2,20,0.002,0.00200400801603206
"Smith, Cameron",2,19,0.0019,0.00190361687205691
"Langer, Bernhard",2,18,0.0018,0.00180324584251653
"Love III, Davis",2,16,0.0016,0.0016025641025641
"Westwood, Lee",2,15,0.0015,0.00150225338007011
"Immelman, Trevor",2,5,5e-04,0.000500250125062531
"Clarke, Darren",2,3,3e-04,0.000300090027008102
"Bowditch, Steven",2,1,1e-04,0.0001000100010001
"Day, Jason",3,790,0.079,0.0857763300760043
"McIlroy, Rory",3,686,0.0686,0.0736525660296328
"Spieth, Jordan",3,650,0.065,0.0695187165775401
"Scott, Adam",3,517,0.0517,0.0545186122535063
"Johnson, Dustin",3,516,0.0516,0.0544074230282581
"Watson, Bubba",3,447,0.0447,0.0467915837956663
"Fowler, Rickie",3,433,0.0433,0.0452597470471412
"Stenson, Henrik",3,424,0.0424,0.0442773600668337
"Rose, Justin",3,324,0.0324,0.0334849111202976
"Matsuyama, Hideki",3,271,0.0271,0.0278548668927947
"Reed, Patrick",3,247,0.0247,0.0253255408592228
"Casey, Paul",3,243,0.0243,0.0249051962693451
"Garcia, Sergio",3,240,0.024,0.0245901639344262
"Grace, Branden",3,238,0.0238,0.024380249948781
"Oosthuizen, Louis",3,210,0.021,0.0214504596527068
"Mickelson, Phil",3,207,0.0207,0.0211375472276116
"Koepka, Brooks",3,198,0.0198,0.0201999591920016
"Kuchar, Matt",3,196,0.0196,0.0199918400652795
"Schwartzel, Charl",3,188,0.0188,0.0191602119853241
"Willett, Danny",3,169,0.0169,0.0171905197843556
"Snedeker, Brandt",3,168,0.0168,0.0170870626525631
"Horschel, Billy",3,151,0.0151,0.015331505736623
"Kaymer, Martin",3,144,0.0144,0.0146103896103896
"Moore, Ryan",3,144,0.0144,0.0146103896103896
"Holmes, J.B.",3,136,0.0136,0.0137875101378751
"Kirk, Chris",3,128,0.0128,0.0129659643435981
"Johnson, Zach",3,126,0.0126,0.0127607859023699
"Berger, Daniel",3,124,0.0124,0.012555690562981
"Leishman, Marc",3,121,0.0121,0.0122482032594392
"Cabrera Bello, Rafa",3,118,0.0118,0.0119409026512852
"Hoffman, Charley",3,116,0.0116,0.0117361392148928
"Kisner, Kevin",3,116,0.0116,0.0117361392148928
"Walker, Jimmy",3,115,0.0115,0.0116337885685382
"Lowry, Shane",3,112,0.0112,0.0113268608414239
"Haas, Bill",3,108,0.0108,0.0109179134654266
"Na, Kevin",3,108,0.0108,0.0109179134654266
"Grillo, Emiliano",3,97,0.0097,0.00979501161264263
"Donaldson, Jamie",3,96,0.0096,0.00969305331179321
"Simpson, Webb",3,90,0.009,0.00908173562058527
"Dufner, Jason",3,88,0.0088,0.00887812752219532
"Kjeldsen, Soren",3,80,0.008,0.00806451612903226
"Knox, Russell",3,79,0.0079,0.00796290696502369
"An, Byeong Hun",3,79,0.0079,0.00796290696502369
"Bradley, Keegan",3,74,0.0074,0.0074551682450131
"Thomas, Justin",3,73,0.0073,0.00735368187770726
"Lee, Danny",3,73,0.0073,0.00735368187770726
"Streelman, Kevin",3,69,0.0069,0.00694794079146108
"Kaufman, Smylie",3,68,0.0068,0.00684655658477648
"Sullivan, Andy",3,64,0.0064,0.00644122383252818
"Piercy, Scott",3,63,0.0063,0.00633994163228339
"Lingmerth, David",3,62,0.0062,0.00623867981485208
"Wood, Chris",3,62,0.0062,0.00623867981485208
"Lahiri, Anirban",3,57,0.0057,0.00573267625465151
"Fitzpatrick, Matthew",3,57,0.0057,0.00573267625465151
"English, Harris",3,57,0.0057,0.00573267625465151
"Els, Ernie",3,56,0.0056,0.00563153660498793
"Taylor, Vaughn",3,56,0.0056,0.00563153660498793
"Aphibarnrat, Kiradech",3,54,0.0054,0.00542931831892218
"Wiesberger, Bernd",3,54,0.0054,0.00542931831892218
"Streb, Robert",3,53,0.0053,0.00532823967025234
"Singh, Vijay",3,50,0.005,0.0050251256281407
"McDowell, Graeme",3,50,0.005,0.0050251256281407
"Gomez, Fabian",3,50,0.005,0.0050251256281407
"Jaidee, Thongchai",3,49,0.0049,0.00492412822831876
"Herman, Jim",3,44,0.0044,0.00441944556046605
"Poulter, Ian",3,40,0.004,0.00401606425702811
"DeChambeau, Bryson",3,39,0.0039,0.00391526955124987
"Mahan, Hunter",3,35,0.0035,0.00351229302558956
"Dubuisson, Victor",3,33,0.0033,0.00331092605598475
"Cabrera, Angel",3,25,0.0025,0.0025062656641604
"Merritt, Troy",3,23,0.0023,0.00230530219504861
"Westwood, Lee",3,23,0.0023,0.00230530219504861
"Love III, Davis",3,23,0.0023,0.00230530219504861
"Smith, Cameron",3,21,0.0021,0.00210441928048903
"Langer, Bernhard",3,15,0.0015,0.00150225338007011
"Immelman, Trevor",3,10,0.001,0.001001001001001
"Clarke, Darren",3,2,2e-04,0.0002000400080016
"Bowditch, Steven",3,1,1e-04,0.0001000100010001
"Day, Jason",4,673,0.0673,0.0721561059290233
"McIlroy, Rory",4,563,0.0563,0.059658789869662
"Spieth, Jordan",4,539,0.0539,0.0569707219110031
"Johnson, Dustin",4,483,0.0483,0.0507512871703268
"Scott, Adam",4,463,0.0463,0.0485477613505295
"Fowler, Rickie",4,422,0.0422,0.0440593025683859
"Watson, Bubba",4,406,0.0406,0.0423181154888472
"Stenson, Henrik",4,378,0.0378,0.0392849719393058
"Rose, Justin",4,292,0.0292,0.0300782859497322
"Matsuyama, Hideki",4,254,0.0254,0.0260619741432382
"Oosthuizen, Louis",4,236,0.0236,0.0241704219582138
"Mickelson, Phil",4,229,0.0229,0.0234367004400778
"Casey, Paul",4,228,0.0228,0.0233319688907081
"Garcia, Sergio",4,220,0.022,0.0224948875255624
"Kuchar, Matt",4,218,0.0218,0.0222858311183807
"Reed, Patrick",4,217,0.0217,0.0221813349688235
"Schwartzel, Charl",4,203,0.0203,0.0207206287639073
"Grace, Branden",4,200,0.02,0.0204081632653061
"Koepka, Brooks",4,184,0.0184,0.0187449062754686
"Willett, Danny",4,179,0.0179,0.0182262498727217
"Snedeker, Brandt",4,175,0.0175,0.0178117048346056
"Walker, Jimmy",4,173,0.0173,0.0176045588684237
"Cabrera Bello, Rafa",4,173,0.0173,0.0176045588684237
"Holmes, J.B.",4,164,0.0164,0.0166734444896299
"Johnson, Zach",4,160,0.016,0.016260162601626
"Moore, Ryan",4,148,0.0148,0.0150223304912708
"Horschel, Billy",4,145,0.0145,0.0147133434804668
"Kaymer, Martin",4,138,0.0138,0.013993104846887
"Dufner, Jason",4,134,0.0134,0.0135819987837016
"Leishman, Marc",4,129,0.0129,0.0130685847431871
"Haas, Bill",4,127,0.0127,0.0128633647320976
"Berger, Daniel",4,123,0.0123,0.0124531740407006
"Hoffman, Charley",4,122,0.0122,0.0123506782749544
"Kisner, Kevin",4,119,0.0119,0.0120433154539014
"Na, Kevin",4,118,0.0118,0.0119409026512852
"Kirk, Chris",4,107,0.0107,0.0108157282927322
"An, Byeong Hun",4,102,0.0102,0.0103051121438674
"Simpson, Webb",4,101,0.0101,0.0102030508132135
"Bradley, Keegan",4,100,0.01,0.0101010101010101
"Donaldson, Jamie",4,92,0.0092,0.00928542591844974
"Grillo, Emiliano",4,91,0.0091,0.0091835704914724
"Streelman, Kevin",4,91,0.0091,0.0091835704914724
"Thomas, Justin",4,88,0.0088,0.00887812752219532
"Kjeldsen, Soren",4,86,0.0086,0.00867460157353238
"Lee, Danny",4,85,0.0085,0.00857286938981341
"Knox, Russell",4,85,0.0085,0.00857286938981341
"Wood, Chris",4,84,0.0084,0.00847115772488907
"Lowry, Shane",4,83,0.0083,0.00836946657255218
"English, Harris",4,82,0.0082,0.00826779592659811
"Taylor, Vaughn",4,78,0.0078,0.00786131828260431
"Sullivan, Andy",4,77,0.0077,0.00775975007558198
"Jaidee, Thongchai",4,74,0.0074,0.0074551682450131
"Wiesberger, Bernd",4,73,0.0073,0.00735368187770726
"Piercy, Scott",4,69,0.0069,0.00694794079146108
"Lingmerth, David",4,68,0.0068,0.00684655658477648
"Els, Ernie",4,66,0.0066,0.00664384940608013
"Aphibarnrat, Kiradech",4,66,0.0066,0.00664384940608013
"Lahiri, Anirban",4,65,0.0065,0.00654252642174132
"Singh, Vijay",4,61,0.0061,0.0061374383740819
"Kaufman, Smylie",4,61,0.0061,0.0061374383740819
"McDowell, Graeme",4,60,0.006,0.00603621730382294
"Gomez, Fabian",4,59,0.0059,0.00593501659792777
"Streb, Robert",4,57,0.0057,0.00573267625465151
"Fitzpatrick, Matthew",4,55,0.0055,0.00553041729512318
"Mahan, Hunter",4,52,0.0052,0.00522718134298351
"Poulter, Ian",4,50,0.005,0.0050251256281407
"Herman, Jim",4,47,0.0047,0.00472219431327238
"Merritt, Troy",4,42,0.0042,0.00421771440048202
"DeChambeau, Bryson",4,40,0.004,0.00401606425702811
"Dubuisson, Victor",4,39,0.0039,0.00391526955124987
"Cabrera, Angel",4,28,0.0028,0.00280786201363819
"Love III, Davis",4,27,0.0027,0.00270730973628798
"Langer, Bernhard",4,17,0.0017,0.00170289492136632
"Westwood, Lee",4,15,0.0015,0.00150225338007011
"Smith, Cameron",4,13,0.0013,0.00130169219985982
"Immelman, Trevor",4,6,6e-04,0.000600360216129678
"Clarke, Darren",4,2,2e-04,0.0002000400080016
"Bowditch, Steven",4,1,1e-04,0.0001000100010001
"McIlroy, Rory",5,506,0.0506,0.0532968190436065
"Day, Jason",5,474,0.0474,0.0497585555322276
"Spieth, Jordan",5,473,0.0473,0.0496483677967881
"Johnson, Dustin",5,421,0.0421,0.0439503079653408
"Watson, Bubba",5,404,0.0404,0.0421008753647353
"Fowler, Rickie",5,377,0.0377,0.0391769718383041
"Scott, Adam",5,367,0.0367,0.0380982040901069
"Stenson, Henrik",5,352,0.0352,0.0364842454394693
"Rose, Justin",5,291,0.0291,0.0299721907508497
"Matsuyama, Hideki",5,250,0.025,0.0256410256410256
"Oosthuizen, Louis",5,234,0.0234,0.0239606799098915
"Garcia, Sergio",5,223,0.0223,0.0228086325048583
"Reed, Patrick",5,215,0.0215,0.0219724067450179
"Kuchar, Matt",5,212,0.0212,0.021659174499387
"Casey, Paul",5,211,0.0211,0.0215548064153642
"Snedeker, Brandt",5,201,0.0201,0.0205122971731809
"Grace, Branden",5,199,0.0199,0.0203040506070809
"Mickelson, Phil",5,194,0.0194,0.0197838058331634
"Schwartzel, Charl",5,185,0.0185,0.0188487009679063
"Horschel, Billy",5,179,0.0179,0.0182262498727217
"Koepka, Brooks",5,176,0.0176,0.0179153094462541
"Willett, Danny",5,175,0.0175,0.0178117048346056
"Cabrera Bello, Rafa",5,170,0.017,0.017293997965412
"Leishman, Marc",5,163,0.0163,0.0165700925078784
"Holmes, J.B.",5,160,0.016,0.016260162601626
"Walker, Jimmy",5,160,0.016,0.016260162601626
"Moore, Ryan",5,154,0.0154,0.0156408693885842
"Johnson, Zach",5,149,0.0149,0.0151253679829459
"Kaymer, Martin",5,144,0.0144,0.0146103896103896
"Kisner, Kevin",5,143,0.0143,0.0145074566298062
"Kirk, Chris",5,141,0.0141,0.0143016533116949
"Na, Kevin",5,141,0.0141,0.0143016533116949
"Hoffman, Charley",5,137,0.0137,0.013890297069857
"Haas, Bill",5,119,0.0119,0.0120433154539014
"Berger, Daniel",5,117,0.0117,0.0118385105737124
"Dufner, Jason",5,116,0.0116,0.0117361392148928
"Grillo, Emiliano",5,110,0.011,0.0111223458038423
"Knox, Russell",5,106,0.0106,0.0107135637760259
"Donaldson, Jamie",5,97,0.0097,0.00979501161264263
"Piercy, Scott",5,95,0.0095,0.00959111559818273
"Simpson, Webb",5,94,0.0094,0.00948919846557642
"Wood, Chris",5,94,0.0094,0.00948919846557642
"Thomas, Justin",5,93,0.0093,0.009387301907742
"Lowry, Shane",5,93,0.0093,0.009387301907742
"An, Byeong Hun",5,91,0.0091,0.0091835704914724
"Sullivan, Andy",5,90,0.009,0.00908173562058527
"Kjeldsen, Soren",5,88,0.0088,0.00887812752219532
"Bradley, Keegan",5,87,0.0087,0.00877635428225562
"Kaufman, Smylie",5,87,0.0087,0.00877635428225562
"Taylor, Vaughn",5,85,0.0085,0.00857286938981341
"Lahiri, Anirban",5,83,0.0083,0.00836946657255218
"Lingmerth, David",5,81,0.0081,0.00816614578082468
"English, Harris",5,79,0.0079,0.00796290696502369
"Jaidee, Thongchai",5,78,0.0078,0.00786131828260431
"Streelman, Kevin",5,75,0.0075,0.00755667506297229
"Fitzpatrick, Matthew",5,72,0.0072,0.0072522159548751
"Streb, Robert",5,71,0.0071,0.00715077047033941
"Singh, Vijay",5,69,0.0069,0.00694794079146108
"McDowell, Graeme",5,68,0.0068,0.00684655658477648
"Lee, Danny",5,65,0.0065,0.00654252642174132
"Wiesberger, Bernd",5,65,0.0065,0.00654252642174132
"Gomez, Fabian",5,64,0.0064,0.00644122383252818
"Els, Ernie",5,61,0.0061,0.0061374383740819
"Herman, Jim",5,58,0.0058,0.00583383625025146
"Aphibarnrat, Kiradech",5,57,0.0057,0.00573267625465151
"DeChambeau, Bryson",5,52,0.0052,0.00522718134298351
"Poulter, Ian",5,50,0.005,0.0050251256281407
"Merritt, Troy",5,49,0.0049,0.00492412822831876
"Dubuisson, Victor",5,43,0.0043,0.00431856985035653
"Mahan, Hunter",5,40,0.004,0.00401606425702811
"Westwood, Lee",5,39,0.0039,0.00391526955124987
"Love III, Davis",5,33,0.0033,0.00331092605598475
"Smith, Cameron",5,31,0.0031,0.00310963988363928
"Langer, Bernhard",5,29,0.0029,0.00290843445993381
"Cabrera, Angel",5,24,0.0024,0.00240577385725742
"Immelman, Trevor",5,10,0.001,0.001001001001001
"Clarke, Darren",5,5,5e-04,0.000500250125062531
"Bowditch, Steven",5,4,4e-04,0.00040016006402561
"McIlroy, Rory",6,437,0.0437,0.0456969570218551
"Spieth, Jordan",6,435,0.0435,0.0454783063251437
"Day, Jason",6,428,0.0428,0.0447137484329294
"Scott, Adam",6,412,0.0412,0.0429703796412182
"Johnson, Dustin",6,406,0.0406,0.0423181154888472
"Watson, Bubba",6,354,0.0354,0.0366991499066971
"Fowler, Rickie",6,349,0.0349,0.0361620557455186
"Stenson, Henrik",6,327,0.0327,0.0338054378166029
"Rose, Justin",6,269,0.0269,0.027643613194944
"Matsuyama, Hideki",6,264,0.0264,0.0271158586688578
"Mickelson, Phil",6,254,0.0254,0.0260619741432382
"Casey, Paul",6,231,0.0231,0.0236462278636503
"Grace, Branden",6,217,0.0217,0.0221813349688235
"Kuchar, Matt",6,215,0.0215,0.0219724067450179
"Garcia, Sergio",6,213,0.0213,0.0217635639113109
"Oosthuizen, Louis",6,210,0.021,0.0214504596527068
"Schwartzel, Charl",6,209,0.0209,0.021346134204882
"Reed, Patrick",6,204,0.0204,0.0208248264597795
"Willett, Danny",6,186,0.0186,0.0189525168127165
"Cabrera Bello, Rafa",6,177,0.0177,0.0180189351521938
"Snedeker, Brandt",6,173,0.0173,0.0176045588684237
"Koepka, Brooks",6,173,0.0173,0.0176045588684237
"Holmes, J.B.",6,159,0.0159,0.01615689462453
"Johnson, Zach",6,159,0.0159,0.01615689462453
"Walker, Jimmy",6,157,0.0157,0.015950421619425
"Leishman, Marc",6,146,0.0146,0.0148163182463974
"Kaymer, Martin",6,146,0.0146,0.0148163182463974
"Haas, Bill",6,145,0.0145,0.0147133434804668
"Kisner, Kevin",6,145,0.0145,0.0147133434804668
"Moore, Ryan",6,142,0.0142,0.0144045445323595
"Hoffman, Charley",6,142,0.0142,0.0144045445323595
"Simpson, Webb",6,140,0.014,0.0141987829614604
"Berger, Daniel",6,137,0.0137,0.013890297069857
"Kirk, Chris",6,136,0.0136,0.0137875101378751
"Horschel, Billy",6,135,0.0135,0.0136847440446021
"Na, Kevin",6,131,0.0131,0.013273887931908
"Dufner, Jason",6,119,0.0119,0.0120433154539014
"Lowry, Shane",6,115,0.0115,0.0116337885685382
"Knox, Russell",6,109,0.0109,0.0110201193003741
"Donaldson, Jamie",6,106,0.0106,0.0107135637760259
"Sullivan, Andy",6,105,0.0105,0.010611419909045
"Thomas, Justin",6,105,0.0105,0.010611419909045
"Grillo, Emiliano",6,101,0.0101,0.0102030508132135
"Lingmerth, David",6,100,0.01,0.0101010101010101
"Piercy, Scott",6,98,0.0098,0.00989699050696829
"Bradley, Keegan",6,96,0.0096,0.00969305331179321
"An, Byeong Hun",6,95,0.0095,0.00959111559818273
"Streelman, Kevin",6,92,0.0092,0.00928542591844974
"Wiesberger, Bernd",6,86,0.0086,0.00867460157353238
"Wood, Chris",6,85,0.0085,0.00857286938981341
"Lahiri, Anirban",6,84,0.0084,0.00847115772488907
"Kjeldsen, Soren",6,82,0.0082,0.00826779592659811
"Lee, Danny",6,81,0.0081,0.00816614578082468
"Jaidee, Thongchai",6,81,0.0081,0.00816614578082468
"Taylor, Vaughn",6,76,0.0076,0.00765820233776703
"Kaufman, Smylie",6,76,0.0076,0.00765820233776703
"Els, Ernie",6,75,0.0075,0.00755667506297229
"Singh, Vijay",6,73,0.0073,0.00735368187770726
"Streb, Robert",6,73,0.0073,0.00735368187770726
"McDowell, Graeme",6,73,0.0073,0.00735368187770726
"English, Harris",6,72,0.0072,0.0072522159548751
"Herman, Jim",6,68,0.0068,0.00684655658477648
"Aphibarnrat, Kiradech",6,64,0.0064,0.00644122383252818
"Mahan, Hunter",6,62,0.0062,0.00623867981485208
"Gomez, Fabian",6,61,0.0061,0.0061374383740819
"Fitzpatrick, Matthew",6,60,0.006,0.00603621730382294
"Poulter, Ian",6,59,0.0059,0.00593501659792777
"DeChambeau, Bryson",6,56,0.0056,0.00563153660498793
"Dubuisson, Victor",6,54,0.0054,0.00542931831892218
"Cabrera, Angel",6,54,0.0054,0.00542931831892218
"Love III, Davis",6,53,0.0053,0.00532823967025234
"Merritt, Troy",6,40,0.004,0.00401606425702811
"Westwood, Lee",6,38,0.0038,0.00381449508130897
"Langer, Bernhard",6,34,0.0034,0.0034115994380895
"Smith, Cameron",6,32,0.0032,0.00321027287319422
"Immelman, Trevor",6,22,0.0022,0.00220485067147725
"Clarke, Darren",6,3,3e-04,0.000300090027008102
"Weir, Mike",6,1,1e-04,0.0001000100010001
"Spieth, Jordan",7,407,0.0407,0.0424267695194413
"Day, Jason",7,402,0.0402,0.0418837257762034
"McIlroy, Rory",7,383,0.0383,0.0398253093480295
"Watson, Bubba",7,341,0.0341,0.0353038616834041
"Fowler, Rickie",7,338,0.0338,0.0349824052991099
"Stenson, Henrik",7,331,0.0331,0.0342331161443789
"Johnson, Dustin",7,326,0.0326,0.0336985734959686
"Scott, Adam",7,315,0.0315,0.0325245224574084
"Rose, Justin",7,287,0.0287,0.0295480284155256
"Matsuyama, Hideki",7,248,0.0248,0.0254306808859721
"Reed, Patrick",7,241,0.0241,0.0246951531919254
"Garcia, Sergio",7,234,0.0234,0.0239606799098915
"Kuchar, Matt",7,229,0.0229,0.0234367004400778
"Oosthuizen, Louis",7,221,0.0221,0.0225994477962982
"Casey, Paul",7,203,0.0203,0.0207206287639073
"Walker, Jimmy",7,195,0.0195,0.0198878123406425
"Schwartzel, Charl",7,194,0.0194,0.0197838058331634
"Koepka, Brooks",7,192,0.0192,0.0195758564437194
"Horschel, Billy",7,191,0.0191,0.0194719135487817
"Grace, Branden",7,188,0.0188,0.0191602119853241
"Cabrera Bello, Rafa",7,185,0.0185,0.0188487009679063
"Mickelson, Phil",7,179,0.0179,0.0182262498727217
